id_cliente,periodo,edad,sexo,region,segmento,ingreso_mensual,score_bureau,num_lineas,max_mora_12m,mora_30d_12m,saldo_total,utilizacion_tc,antig_laboral_anios,antig_banca_anios,producto_principal,canal_origen,mora_30d_next3m
C000455,202502,75,F,Norte,A,2419.43,597.0,4,1,1,2685.97,0.8802479975431418,4.9,2.6,TC,Tienda,1
C000128,202504,52,M,Centro,B,6421.07,670.0,2,0,0,15544.05,0.22878960441970966,0.2,8.3,PL,FuerzaVenta,0
C000748,202508,34,M,Centro,A,2104.52,617.0,2,0,0,5252.25,0.5679426412619439,10.5,4.4,PL,Digital,0
C000646,202509,60,F,Lima,C,1170.01,501.0,3,0,0,1744.13,0.2799466244483493,5.1,4.8,PL,FuerzaVenta,1
C000875,202502,70,F,Lima,A,2304.46,692.0,1,1,0,1243.92,0.29219162260903375,,1.0,TC,Digital,0
C000914,202505,25,M,Lima,B,631.25,690.0,1,0,0,2054.82,0.18023083222663686,6.8,0.4,PL,Digital,0
C000213,202406,44,F,Norte,B,1677.89,617.0,4,1,0,2675.64,0.19442789957739542,4.6,1.0,TC,Tienda,0
C000117,202412,68,M,Lima,A,2083.87,566.0,4,0,0,4370.42,0.28690746276399676,10.4,6.5,PL,Tienda,0
C001329,202310,71,F,Lima,C,1557.84,628.0,2,0,1,1395.2,0.12116151635692363,10.1,5.6,TC,FuerzaVenta,0
C001368,202401,64,F,Lima,C,3218.56,478.0,3,0,1,9428.37,0.24641636768831204,0.0,4.1,TC,FuerzaVenta,0
C000808,202409,71,F,Lima,A,3744.43,732.0,2,1,1,8864.26,0.4385127782549749,1.3,4.2,Pyme,FuerzaVenta,0
C001215,202508,49,F,Lima,B,468.8,681.0,1,0,1,350.01,0.5359269308336292,8.0,4.9,Pyme,FuerzaVenta,0
C000700,202411,58,M,Centro,C,1190.65,783.0,2,0,0,1808.27,0.2616523580775178,3.6,4.9,Pyme,Digital,0
C000365,202509,60,M,Sur,C,2283.91,579.0,0,0,0,6775.67,0.3972043645610594,3.9,0.5,Hipotecario,Digital,0
C000368,202502,24,M,Norte,B,3362.83,616.0,7,0,0,6225.27,0.6023250649112655,0.1,0.0,PL,Digital,1
C001044,202509,74,F,Lima,B,3085.76,721.0,3,0,0,9560.88,0.4619859087119016,2.5,0.0,TC,Digital,0
C000213,202503,61,M,Centro,C,2168.34,770.0,1,1,0,7579.12,,6.7,2.3,TC,FuerzaVenta,0
C000373,202504,32,,Norte,B,2981.39,626.0,2,0,1,8678.3,0.2916622622565105,4.1,0.6,PL,FuerzaVenta,0
C001099,202508,24,M,Lima,C,2393.31,730.0,2,0,0,1843.73,0.20695769637318587,4.5,3.5,PL,Alianza,0
C001329,202505,21,F,Centro, B ,2960.65,730.0,4,0,0,7988.18,0.06816467765805927,0.2,6.4,PL,Tienda,0
C001035,202507,70,M,Lima,B,1797.39,677.0,3,0,1,1331.1,0.5838797890523947,5.6,0.9,PL,Digital,1
C000104,202401,32,M,Centro,A,2615.35,631.0,5,0,0,3281.36,0.31404572032906886,1.5,3.3,TC,Digital,0
C001297,202401,32,M,Lima,B,2662.8,588.0,2,1,0,4140.95,0.10167413340065067,1.2,2.0,TC,Digital,0
C000036,202509,41,M,Centro,B,1944.42,729.0,2,1,0,4884.53,0.7031078571640117,7.3,3.5,PL,Digital,0
C001019,202310,23,F,Lima,C,3325.62,730.0,2,1,0,5637.7,0.28335322867279394,2.1,1.9,TC,Tienda,0
C000650,202503,18,M,Lima,B,2162.28,697.0,6,0,0,4635.5,0.052304795282900204,2.8,2.8,Pyme,Digital,0
C001381,202506,44,F,Lima,A,1890.79,655.0,4,0,0,1116.99,0.054683058672967244,5.9,2.0,Hipotecario,Digital,0
C001113,202402,57,M,Lima,C,2009.34,755.0,1,0,0,1116.76,0.74646801606643,8.8,3.0,TC,Digital,0
C000121,202404,59,M,Lima,B,2208.93,473.0,4,1,0,7149.8,0.28270430452876955,11.8,3.9,Pyme, Tienda ,0
C000741,202412,41,M,Lima,C,4000.41,636.0,4,0,0,10881.24,0.7133274949015007,2.9,4.8,TC,Digital,0
C001071,202502,62,M,Oriente,B,584.62,699.0,2,0,0,455.41,,5.8,4.1,TC,Digital,0
C001464,202501,25,M,Centro,C,2209.6,823.0,1,0,0,6397.33,0.09239023373307995,2.8,2.0,PL,Digital,0
C001010,202408,42,F,Lima,A,1762.19,559.0,1,0,0,4906.43,0.7184454071990831,0.8,5.6,PL,Digital,1
C001345,202403,62,F,Lima,A,5517.3,655.0,1,1,0,17291.6,0.04709274380809506,11.3,1.4,TC,Digital,0
C001167,202507,49,M,Norte,B,1331.02,602.0,3,0,0,3013.26,0.45252895844478624,2.9,1.9,TC,Digital,0
C001243,202405,19,M,Sur,B,937.17,644.0,2,1,1,3237.45,0.3785613598858904,4.0,0.0,TC,Tienda,0
C000886,202508,68,F,,C,1221.7,608.0,5,0,0,3327.83,0.1633808139936762,5.7,1.0,Hipotecario,Tienda,0
C000964,202407,49,F,Lima,B,2324.74,626.0,0,0,0,3538.77,0.05220192626380996,6.1,3.4,Hipotecario,Digital,0
C001161,202405,75,F,Lima,C,576.18,440.0,3,0,0,2005.66,0.3667474156797227,0.0,4.3,TC,Digital,0
C000960,202411,29,F,Centro,B,2082.88,571.0,1,1,1,3521.52,0.5029588976317384,6.1,2.7,Hipotecario,FuerzaVenta,0
C001464,202408,44,M,Centro,B,1731.79,628.0,3,0,0,2199.57,0.5068968765133246,3.5,4.2,TC,Digital,0
C000251,202508,26,F,Sur,A,2870.25,724.0,2,0,1,3366.24,0.11310032447653114,6.7,4.5,TC,Tienda,0
C001093,202311,42,M,Lima,A,3314.91,436.0,1,1,0,2776.33,0.2879672757427723,5.9,2.4,Pyme,Tienda,1
C000554,202505,64,F,Sur,C,1321.59,514.0,4,0,1,2625.33,0.7723942721197408,3.2,5.3,PL,Digital,0
C001061,202403,36,F,Centro,B,2595.08,633.0,4,0,0,7140.43,0.3541973012675271,2.9,0.1,TC,Tienda,0
C000307,202504,24,M,Norte,B,1547.44,552.0,1,1,0,2138.11,0.635307656250273,0.8,0.0,TC,FuerzaVenta,0
C001383,202503,64,M,Norte,C,1172.62,743.0,4,0,0,3916.49,0.21318273830004345,7.3,3.6,Hipotecario,FuerzaVenta,0
C000849,202404,48,M,Lima,B,457.7,605.0,3,0,0,929.81,0.2758285498127771,4.9,5.0,TC,Digital,0
C000692,202502,18,M,Lima,B,4858.38,586.0,2,1,0,3664.18,0.327339333375172,5.5,4.0,TC,FuerzaVenta,0
C000332,202312,38,F,Lima,C,1813.46,568.0,1,0,0,631.24,0.09762277553548354,10.0,4.0,Pyme,FuerzaVenta,0
C001355,202508,65,M,Centro,B,1581.52,758.0,3,1,0,4018.01,0.09598787817126682,3.6,8.2,Hipotecario,FuerzaVenta,0
C000625,202506,44,F,Norte,B,2324.36,608.0,1,0,0,4978.62,0.4588700158977442,7.6,5.8,TC,Tienda,0
C000136,202405,21,M,Norte, C ,1567.27,826.0,6,0,0,699.77,0.041187902561311884,0.0,0.0,TC,Digital,0
C001455,202505,20,M,Lima,B,3928.44,786.0,2,0,0,9911.0,0.41450148988866636,8.0,2.0,Hipotecario,Digital,0
C000121,202401,72,M,Centro,B,1160.24,650.0,3,0,0,3150.23,0.17605273766826182,4.0,5.0,PL,Alianza,0
C000096,202311,50,M,Lima,B,2136.57,736.0,3,0,0,3650.34,0.5767410020893954,8.2,0.5,PL,Digital,0
C000110,202405,39,M,,B,2337.18,551.0,6,2,0,4343.08,0.3321877919437723,5.9,4.0,TC,Digital,0
C000554,202507,25,M,Lima,C,1639.36,624.0,1,0,0,3245.86,0.43874885910494527,4.4,5.2,TC,Tienda,0
C000442,202401,67,M,Sur,A,984.14,683.0,3,0,0,2962.37,0.653015204442388,2.6,6.6,Pyme,Alianza,0
C000289,202508,67,F,Sur,C,3520.85,611.0,2,0,1,8757.96,0.1137902621663709,6.9,2.8,Pyme,FuerzaVenta,0
C001410,202411,67,F,Centro,C,4459.0,764.0,4,0,0,4395.12,0.06171093597331739,2.5,2.7,PL,Digital,0
C000056,202501,56,M,Sur,B,7061.15,615.0,2,1,0,15480.98,0.3731939578595992,0.0,1.1,TC,Digital,0
C000777,202411,59,F,Lima,B,,837.0,2,0,0,3666.63,0.291727652902873,3.8,1.2,TC,Tienda,0
C000957,202403,47,F,Lima,A,5627.28,745.0,0,0,0,9305.28,0.5750642131308831,10.4,3.9,PL,Alianza,0
C001399,202409,52,F,Norte,C,1022.71,649.0,1,0,0,3017.46,0.5579769803310128,5.0,3.3,TC,Digital,0
C000457,202508,63,F,Lima,C,4247.21,619.0,3,0,0,2702.73,0.3473211584788151,,0.4,,Digital,0
C001190,202312,20,M,Norte,A,2686.48,546.0,3,0,0,3535.94,0.366672739039126,8.8,0.0,Hipotecario,FuerzaVenta,0
C000471,202507,18,F,Lima,A,1782.64,624.0,2,0,0,6220.86,0.2630550306835952,3.9,6.5,Hipotecario,Tienda,0
C001200,202407,38,F,Sur,A,1425.33,672.0,3,1,0,3244.34,0.42876739088457144,3.6,4.1,TC,Alianza,0
C000835,202407,49,M,Lima,B,3078.46,749.0,3,1,0,5658.29,0.3359571477438221,7.4,1.7,TC,Alianza,0
C001300,202401,42,M,Sur,B,1633.64,611.0,3,0,0,2577.91,0.16005342944160236,5.3,4.5,TC,Digital,1
C000841,202312,48,F,Norte,B,5158.1,847.0,0,0,0,16541.92,0.2738399039693276,7.3,7.6,TC,Digital,0
C001374,202504,57,M,Lima,C,1917.95,713.0,1,0,0,1395.37,0.1360162671346031,5.6,3.9,Pyme,Tienda,0
C001404,202405,61,M,Centro,B,6325.4,668.0,2,0,1,7654.12,0.40899247422019525,4.6,3.7,TC,Tienda,0
C000515,202404,42,F,Lima,C,3849.71,641.0,4,0,0,4183.54,0.4510276355266037,1.8,2.2,Hipotecario,Digital,0
C000805,202403,29,F,Norte,B,2223.22,665.0,4,0,0,4763.76,0.4702517062372027,11.1,7.6,TC,Digital,0
C000044,202506,25,F,Lima,C,,709.0,3,0,0,893.75,,11.0,1.8,TC,Tienda,1
C001416,202412,27,,Sur,B,1520.3,550.0,6,0,0,5119.72,0.5443787372971594,6.4,4.4,Hipotecario,Tienda,1
C001158,202402,26,M,Lima,C,2167.28,565.0,3,0,0,765.65,0.35714616946162675,6.9,0.1,TC,Digital,1
C000067,202310,22,M,Centro,C,2012.56,747.0,4,0,0,6395.73,0.5157675566953682,6.7,0.7,Pyme,Digital,0
C000073,202506,68,F,Lima,C,2503.89,,1,0,0,868.99,0.12456571596381749,4.8,1.2,PL,Tienda,0
C000643,202405,55,M,Norte,A,,633.0,1,0,0,2260.65,0.6704092812716498,3.9,0.6,TC,Digital,1
C000194,202509,27,M,Lima,C,1906.25,639.0,3,0,0,4660.26,0.14437004325485045,1.9,4.7,TC,Digital,0
C000868,202310,51,M,Centro,C,2202.19,564.0,4,0,0,5688.78,0.28217890368618237,7.5,0.1,TC,Tienda,1
C001275,202404,19,F,Norte,B,2716.8,816.0,2,0,0,6474.5,0.31262875161522513,3.2,3.8,PL,Tienda,0
C001488,202501,62,M,Centro,B,1905.52,600.0,3,1,0,2180.95,0.13816498146389022,10.1,3.7,TC,Tienda,0
C000283,202409,64,F,Centro,B,2468.7,589.0,4,1,0,,0.14352501758118816,2.4,3.9,Hipotecario,FuerzaVenta,0
C001123,202401,65,F,Centro,B,3111.28,568.0,3,0,1,6329.63,0.1059657933810215,6.5,2.3,TC,Tienda,1
C000979,202408,53,F,Centro,A,4429.88,740.0,1,0,1,6411.67,0.35935028229935917,1.1,2.8,PL,FuerzaVenta,0
C000995,202506,55,M,Lima,C,1488.45,602.0,4,1,0,568.09,0.07929559391687722,5.6,0.6,TC,Tienda,0
C001181,202407,55,F,Centro,C,1434.46,549.0,3,0,0,3382.08,0.10492188985336745,1.9,3.0,TC,Tienda,0
C000064,202407,61,M,Centro,A,1506.3,784.0,1,0,0,3748.47,0.24410651837416214,6.2,0.0,PL,Digital,0
C000105,202505,68,F,Lima,C,904.79,629.0,3,1,1,907.97,0.30116351973200073,5.4,5.9,TC,Digital,0
C001099,202509,53,F,Lima,C,3193.55,747.0,7,1,0,8370.15,0.5810422305482025,4.3,4.8,TC,Tienda,0
C000497,202410,36,F,Lima,A,3677.52,649.0,2,0,1,4070.92,0.43905258069731723,7.5,4.2,Hipotecario,FuerzaVenta,0
C001462,202501,50,F,Lima,B,1281.9,608.0,1,0,0,3949.03,0.5343532354409971,8.2,0.0,Pyme,Tienda,0
C000678,202409,41,F,Norte,A,973.01,760.0,3,0,0,1267.52,0.6833905325537235,7.6,2.9,Hipotecario,Digital,0
C000787,202410,51,M,Centro,B,5515.69,,4,2,0,6592.54,0.7692354906773853,5.7,3.3,Pyme,Digital,1
C000871,202412,21,M,Norte,B,1369.21,566.0,3,0,0,1530.34,0.3992020547990143,8.5,0.0,TC,Digital,1
C001185,202410,34,F,Centro,B,4106.11,569.0,1,0,0,7485.56,0.5329998170345464,10.1,2.9,Pyme,Tienda,0
C000017,202403,45,M,Centro,A,4050.8,595.0,1,0,0,9188.45,0.2456119061421257,2.1,2.3,Hipotecario,Digital,0
C000509,202501,21,M,Lima,C,1760.41,456.0,6,0,0,1563.48,0.18226218264113886,8.2,7.7,TC,Digital,0
C000582,202501,65,M,Lima,B,3491.27,689.0,3,1,1,5694.37,0.417440761753514,10.5,3.8,PL,Digital,0
C001237,202508,18,F,Centro,C,4640.2,822.0,5,0,0,5954.41,0.2899641113269684,4.1,3.2,TC,Alianza,0
C000524,202410,71,F,Norte,B,2321.31,564.0,2,0,0,3066.75,0.675909992768685,6.3,2.9,TC,Digital,0
C001465,202312,50,M,Norte,C,2346.58,689.0,4,1,0,8012.87,,2.9,1.6,Hipotecario,Tienda,0
C000225,202409,71,M,Norte,B,721.66,649.0,2,1,0,983.72,0.2904807997893443,3.7,0.1,,Tienda,1
C000585,202402,34,M,Lima,A,4111.22,746.0,5,1,0,6005.12,0.25561262964255277,5.9,5.0,PL,Tienda,0
C001115,202401,59,F,Centro,A,4481.71,602.0,8,0,0,14500.61,0.1214364946205193,6.5,7.4,Hipotecario,Digital,0
C001247,202311,65,M,Centro,B,2840.85,692.0,4,0,0,3302.06,0.4016422750389456,1.6,5.7,PL,Tienda,0
C001035,202312,64,F,Norte,A,1508.4,742.0,6,0,0,3599.76,0.3557948852316195,6.5,3.0,,Digital,0
C001491,202505,27,M,Lima,A,2691.94,639.0,2,0,0,5399.19,0.11737998545606237,5.6,2.5,TC,Tienda,0
C001144,202409,72,M,Sur,C,2324.62,570.0,4,1,0,7599.0,0.4149327959417185,6.8,3.9,TC,Digital,0
C001465,202311,27,,Sur,B,798.79,808.0,2,0,0,1717.25,0.08613410320887707,2.8,5.5,TC,FuerzaVenta,0
C000310,202406,24,M,Centro,A,2211.24,733.0,6,1,0,5843.97,0.36844605022376925,3.7,5.6,PL,FuerzaVenta,0
C000161,202507,45,F,Lima,B,632.64,646.0,1,0,0,1009.24,0.2168241823627084,0.0,1.3,PL,Tienda,0
C000391,202403,74,M,Centro,B,1141.27,529.0,4,0,0,1603.62,0.10173983605995002,3.5,5.6,TC,,1
C000599,202412,45,M,Lima, B ,2570.24,666.0,1,0,0,5294.08,0.3979917582545857,5.7,3.1,TC,Digital,1
C000720,202312,48,M,Centro,C,9190.39,769.0,0,1,1,23343.82,0.48230602236606773,6.8,0.5,PL,Digital,0
C000514,202501,56,M,Lima,A,4818.74,630.0,4,0,0,13085.27,0.15367014346414296,3.2,2.4,TC,Tienda,0
C000457,202408,26,M,Centro,C,1555.44,640.0,0,0,0,2847.0,0.061333469465218844,0.0,0.5,PL,Alianza,0
C000481,202404,19,F,Oriente,B,3236.11,717.0,0,1,0,2677.09,0.4513852958226083,9.2,3.7,PL,Tienda,0
C000698,202507,61,M,Lima,B,913.15,622.0,1,1,0,2339.44,0.244395572826139,4.3,2.2,Pyme,Tienda,0
C001022,202312,75,F,Sur,B,2926.33,688.0,4,0,0,5641.56,0.6566320109135517,10.9,0.0,Pyme,Digital,0
C000694,202311,39,F,Lima,B,2976.48,541.0,2,0,0,4703.97,0.20595053107230513,6.8,2.1,Hipotecario,Alianza,0
C000164,202501,55,M,Centro,A,2194.46,602.0,4,1,0,,0.5438887885708259,7.0,4.6,Pyme,Tienda,0
C001064,202412,63,F,Lima,C,1079.59,583.0,3,0,0,551.48,0.3902644050679507,5.6,2.9,TC,Tienda,0
C001467,202506,52,M,Centro,C,2720.9,663.0,3,0,0,7375.02,0.23264411085704606,0.0,3.9,Pyme,Tienda,0
C000191,202509,21,M,Lima,C,4211.3,789.0,2,0,0,4299.7,0.2618430517984514,5.7,3.8,,Digital,0
C001096,202405,24,M,Sur,B,1390.18,601.0,4,0,0,1180.39,0.3499816725727238,4.0,2.4,PL,FuerzaVenta,0
C000453,202508,69,M,Lima,A,660.28,481.0,2,0,0,1630.57,0.6936280563477739,3.0,1.9,PL,Digital,1
C001493,202407,20,M,Lima,C,1302.33,617.0,4,1,0,4376.1,0.0749090341718158,3.0,3.3,Hipotecario,Digital,0
C001203,202509,52,M,Lima,A,1135.52,677.0,5,1,0,3333.28,0.3436081756263808,3.6,2.5,TC,Tienda,0
C001433,202406,36,M,Lima,B,3488.66,778.0,1,1,0,10261.05,0.6590001598817126,3.4,6.4,TC,Digital,0
C001431,202410,21,F,Sur,B,1871.88,721.0,0,1,0,2098.85,0.4591872862698295,0.1,2.8,TC,Tienda,0
C000341,202403,70,M,Norte,B,2305.38,787.0,1,0,0,4533.89,0.2727252457832186,4.5,3.1,TC,Tienda,0
C000391,202409,75,F,Oriente,B,4075.06,,3,0,0,12462.2,0.11741161401442342,5.3,1.6,TC,Digital,1
C000147,202505,62,M,Norte,B,1509.48,873.0,5,0,0,4276.52,0.38707163927337257,4.1,1.2,TC,Digital,0
C001492,202406,18,M,Oriente,,1456.5,599.0,1,1,0,3236.03,0.06745734100384379,3.3,3.5,PL,FuerzaVenta,0
C000188,202407,47,F,Lima,B,1455.7,642.0,3,0,0,3017.32,0.7199035788237712,7.2,1.9,TC,Tienda,0
C001390,202411,25,M,Lima,A,3061.58,628.0,2,0,0,5934.61,0.1174033777449715,5.0,4.1,,FuerzaVenta,0
C000721,202501,50,F,Norte,B,3521.07,673.0,2,0,0,8743.27,0.30199106187474345,5.4,0.9,TC,Tienda,0
C000388,202506,70,F,Lima,C,1274.9,699.0,5,1,0,588.45,0.7210898206143203,7.4,6.4,PL,Digital,0
C000439,202401,24,M,Lima,C,4616.02,508.0,2,0,0,5139.75,0.4431152333186222,5.3,1.2,Hipotecario,Digital,0
C000533,202508,38,F,Norte,B,2112.85,774.0,5,0,0,5548.38,0.549451895090358,5.2,4.2,TC,Digital,0
C001425,202310,23,M,Centro,A,4076.7,576.0,4,0,0,6155.13,0.14973722098384123,10.4,0.6,Hipotecario,FuerzaVenta,0
C000934,202405,27,F,Centro,C,2704.86,687.0,1,0,0,2045.43,0.49389028315213723,8.0,5.9,TC,Tienda,0
C000618,202502,49,F,Lima,C,2303.37,571.0,2,0,0,5809.79,0.31176389037331864,0.0,3.8,TC,Digital,0
C000116,202408,36,M,Norte,C,3185.76,555.0,4,0,0,6511.57,0.1498582302247875,4.9,6.5,TC,Tienda,0
C000368,202505,59,F,Lima,B,870.82,591.0,5,0,0,2150.75,0.0401712692150512,3.9,4.7,TC,Digital,0
C001499,202507,33,M,Centro,C,3757.73,719.0,0,1,0,10530.34,0.5258642836716979,4.4,0.0,TC,Digital,0
C001117,202507,37,M,Norte,B,736.44,616.0,2,0,0,2543.78,0.721181188766427,3.0,3.7,TC,Tienda,0
C000265,202411,51,M,Lima,C,1616.07,606.0,2,1,0,4968.42,0.22606941136668685,1.0,5.7,TC,Alianza,1
C000869,202312,61,F,Norte,B,2749.24,865.0,1,0,1,2854.68,0.006192659162619449,3.7,3.2,TC,Tienda,0
C000195,202502,47,M,Lima,B,1285.03,618.0,4,0,0,1110.78,0.32457646297800996,0.6,2.9,PL,FuerzaVenta,0
C000073,202409,34,F,Sur,B,1179.35,724.0,2,1,1,4035.63,0.034328661090467505,4.2,2.9,TC,Digital,0
C000650,202312,60,F,Sur,C,3368.0,609.0,1,0,0,9465.3,0.3260256182802997,10.6,6.2,TC,Tienda,0
C001016,202405,61,M,Lima,B,3006.79,748.0,3,0,0,2755.18,0.2870088216984362,5.3,2.0,TC,Digital,0
C000737,202410,22,M,Lima,B,2695.8,658.0,3,0,0,2951.34,0.3925849405402148,0.5,2.9,TC,Alianza,0
C000010,202502,54,M,Lima,B,3176.55,570.0,2,0,0,6397.02,0.5461730055798472,1.7,3.0,Pyme,Tienda,0
C000810,202502,27,F,Norte,A,3633.45,628.0,1,0,1,10089.42,0.8648499954076694,8.9,2.8,PL,Tienda,0
C001311,202312,30,F,Centro,B,2728.89,669.0,5,0,0,1980.22,0.11770669504742494,7.7,4.8,PL,Digital,0
C001345,202310,57,M,Sur,A,3108.82,603.0,5,0,0,5243.69,0.11538387574752262,3.5,5.5,PL,Digital,0
C000597,202412,42,M,Oriente,C,1494.91,,4,0,0,5107.61,0.44986815080115206,4.0,0.0,TC,FuerzaVenta,0
C001277,202402,53,M,Norte,C,3097.07,504.0,0,1,0,7964.89,0.2641684376149407,4.6,4.4,PL,Tienda,0
C001408,202401,49,M,Norte,A,2149.26,713.0,1,0,1,1391.18,0.30553298308062815,5.7,2.5,TC,Tienda,0
C000008,202507,25,M,Lima,C,2297.0,645.0,5,0,0,1864.75,0.44150617040344303,7.2,3.2,PL,Digital,0
C001319,202507,55,M,Sur,C,3421.98,535.0,3,0,0,4046.3,0.582613721404238,6.9,0.2,PL,FuerzaVenta,0
C000441,202404,65,F,Oriente,A,5218.12,727.0,6,0,0,17743.0,0.11498344129521193,3.5,0.0,TC,Digital,0
C000263,202506,70,M,Lima,A,4192.56,646.0,1,0,0,13023.33,0.4817377580252524,5.2,4.8,Hipotecario,FuerzaVenta,0
C000204,202401,42,M,Centro,C,2823.19,556.0,4,0,1,2457.18,0.3440750530032471,1.8,3.3,PL,Tienda,0
C000068,202506,58,M,Norte,A,1064.99,608.0,3,0,0,2684.61,0.32400792181108173,6.0,4.7,TC,FuerzaVenta,0
C000680,202407,61,F,Lima,C,1940.42,575.0,3,0,0,3922.87,0.29180750603209143,8.5,3.8,PL,Tienda,1
C001101,202311,49,F,Lima,B,2905.8,669.0,3,1,0,4321.35,0.31208359919115314,5.5,4.8,TC,Digital,0
C001265,202410,71,F,Norte,C,4554.55,675.0,2,0,0,6955.12,0.22408300060377623,1.8,3.0,PL,Tienda,0
C000903,202411,52,M,Sur,B,1592.67,747.0,4,1,0,1817.53,0.11400549138552146,5.5,6.9,TC,Digital,0
C000428,202312,65,M,Sur,A,2744.15,696.0,4,0,0,5666.09,0.11673166552682904,4.1,2.5,TC,Digital,0
C001097,202403,34,M,Lima,A,1988.17,664.0,2,2,0,751.62,0.301294424882147,2.7,2.9,TC,Digital,0
C000856,202504,27,F,Lima,C,2996.46,689.0,5,1,0,1446.29,0.7706884672877321,6.1,3.3,PL,Digital,0
C000774,202404,29,M,Norte,C,2178.44,701.0,0,1,0,6180.65,0.5457232211574434,4.1,2.4,TC,Digital,0
C000731,202504,71,M,Lima,A,1169.13,676.0,1,0,0,2438.58,0.1926170258426074,2.1,2.1,TC, Digital ,0
C001440,202404,45,M,Centro,C,2073.66,741.0,3,0,1,5975.33,0.01928275777822575,6.2,3.3,PL,FuerzaVenta,0
C000412,202406,64,F,Centro,B,4916.6,691.0,2,1,0,16634.9,0.446055416267666,3.0,3.4,PL,Digital,0
C000511,202503,58,F,Lima,A,2913.18,726.0,1,0,0,8754.5,0.015322140874793822,6.3,3.7,TC,Tienda,0
C000782,202508,53,M,Lima,B,1219.49,544.0,3,1,0,3124.55,0.3860327665324443,3.0,4.8,TC,Tienda,1
C000529,202407,34,M,Norte,A,2763.07,548.0,3,1,0,6150.65,0.41085939223162404,6.5,0.0,TC,Tienda,0
C000775,202503,44,M,Lima,B,4841.93,593.0,3,0,0,16338.84,0.2477232797997228,5.5,7.0,PL,Digital,0
C000279,202312,20,M,Norte,A,3180.92,496.0,1,0,0,10874.34,,7.3,0.3,TC,FuerzaVenta,1
C000071,202312,53,F,Oriente,C,1884.3,667.0,2,0,0,3204.88,0.15365854704416737,6.2,6.4,Pyme,Digital,0
C000015,202406,41,F,Lima,A,818.31,716.0,5,1,1,1251.81,0.16546027893577547,7.0,4.4,Hipotecario,,0
C000297,202412,67,M,Lima,B,2359.8,717.0,4,0,0,7864.77,0.6091186386500127,5.9,5.5,TC,FuerzaVenta,1
C000405,202407,67,F,Sur,C,1908.91,668.0,2,0,0,1788.92,0.5632864333680239,4.4,3.0,TC,Digital,1
C000785,202405,38,M,Oriente,A,2354.0,611.0,2,0,0,1756.17,0.24199449932733091,2.6,2.2,TC,Digital,0
C000485,202411,21,M,Oriente,A,3048.53,705.0,2,0,0,8183.62,0.6106868261632188,8.9,1.5,TC,FuerzaVenta,0
C000722,202503,29,M,Norte,A,1361.98,734.0,0,1,0,602.76,0.5304190268858366,2.5,5.7,TC,Digital,0
C001078,202403,28,F,Lima,C,1254.07,605.0,2,0,0,730.34,0.7673001100932648,2.0,3.8,TC,Digital,1
C000525,202401,24,F,Lima,C,1259.93,649.0,0,0,0,2847.12,0.33292578861446476,7.1,1.8,TC,Digital,0
C000698,202402,60,M,Norte, B ,4065.78,569.0,3,1,0,6541.33,0.4335919256438824,2.3,2.4,TC,Digital,1
C001317,202401,61,M,Oriente,C,1994.48,603.0,4,1,0,5357.72,0.3571233782323572,0.0,0.3,TC,Digital,0
C000903,202409,57,M,Lima,C,5075.52,,2,0,0,7897.75,0.29370801369227734,0.0,2.5,TC,Tienda,0
C000987,202508,44,F,Sur,A,1756.95,686.0,4,1,0,1426.32,0.6870048471496761,6.4,1.6,TC,Digital,0
C000737,202401,37,F,Lima,A,1113.16,747.0,3,1,0,632.94,0.4477577592598419,6.0,0.9,TC,Digital,0
C001057,202403,45,F,Lima,A,2579.38,692.0,6,1,0,2500.92,0.40895996167201826,7.7,1.1,TC,Digital,0
C000195,202503,49,F,Norte,B,5866.69,603.0,2,1,1,,0.3420129898355544,6.9,1.2,TC,FuerzaVenta,0
C000735,202503,65,F,Norte,A,4230.51,699.0,3,1,0,7459.05,0.5762834232972666,6.9,3.1,PL,Digital,0
C001493,202406,54,M,Lima,C,2561.42,765.0,3,0,0,5926.99,0.4939730211823665,6.1,2.5,TC,Digital,0
C000988,202412,73,M,Lima,B,6708.16,770.0,4,0,0,7406.13,0.22276437778346303,1.1,3.4,TC,FuerzaVenta,0
C001468,202501,73,M,Lima,A,3686.17,594.0,7,1,1,7994.74,0.6445123456053483,4.5,3.3,Hipotecario,FuerzaVenta,0
C001105,202409,58,M,Lima,A,5474.18,672.0,4,0,1,8690.74,0.09104660392515729,8.7,4.2,Hipotecario,Tienda,0
C000814,202310,45,F,Lima,C,3226.15,763.0,5,0,0,2937.26,0.452322546960566,3.9,4.4,TC,Digital,0
C001326,202409,53,F,Lima,B,2600.94,657.0,2,0,0,6446.62,0.22411199797911754,0.9,5.1,PL,,0
C001466,202406,46,M,Lima,C,1182.38,629.0,2,0,1,4070.23,0.2107427479618167,4.9,1.6,PL,Alianza,0
C000891,202405,35,F,Lima,B,1390.27,759.0,5,0,1,3398.94,0.08735260859765075,0.0,2.7,PL,Digital,0
C000952,202401,30,F,Lima,B,6471.14,724.0,0,0,0,8344.93,0.30969544250096454,8.2,4.6,TC,Tienda,0
C000961,202502,43,M,Norte,C,1061.69,696.0,1,0,0,1876.4,0.43446797143796473,2.1,1.4,TC,Tienda,0
C001488,202409,23,M,Centro,A,2645.81,583.0,4,0,0,6266.97,0.22615895584933238,4.4,4.2,PL, Tienda ,0
